image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917112547_0424_D.JPG,pkl_QingZhou_2024,-89.5,95.4,112.5,3.1353768105730015,HIGH,TopN_Re-rank,Roma,1105
VG_data_DJI_20240917112549_0425_D.JPG,pkl_QingZhou_2024,-89.5,95.4,112.5,2.612753211705861,HIGH,TopN_Re-rank,Roma,1195
VG_data_DJI_20240917112551_0426_D.JPG,pkl_QingZhou_2024,-89.5,96.2,112.5,3.5501741697312537,HIGH,TopN_Re-rank,Roma,1029
VG_data_DJI_20240917112552_0427_D.JPG,pkl_QingZhou_2024,-89.5,95.2,112.5,3.027567317420746,HIGH,TopN_Re-rank,Roma,1337
VG_data_DJI_20240917112554_0428_D.JPG,pkl_QingZhou_2024,-89.5,97.1,112.6,3.605624552274452,HIGH,TopN_Re-rank,Roma,1219
VG_data_DJI_20240917112556_0429_D.JPG,pkl_QingZhou_2024,-89.5,96.6,112.6,2.364821254887487,HIGH,TopN_Re-rank,Roma,980
VG_data_DJI_20240917112557_0430_D.JPG,pkl_QingZhou_2024,-89.5,97.0,112.6,225.0082903658274,HIGH,TopN_Re-rank,Roma,36
VG_data_DJI_20240917112559_0431_D.JPG,pkl_QingZhou_2024,-89.5,96.7,112.6,263.82813213154265,HIGH,TopN_Re-rank,Roma,31
VG_data_DJI_20240917112601_0432_D.JPG,pkl_QingZhou_2024,-89.5,96.7,112.6,4.358913090835815,HIGH,TopN_Re-rank,Roma,929
VG_data_DJI_20240917112602_0433_D.JPG,pkl_QingZhou_2024,-89.5,96.7,112.6,5.24257222582612,HIGH,TopN_Re-rank,Roma,903
VG_data_DJI_20240917112604_0434_D.JPG,pkl_QingZhou_2024,-89.5,97.2,112.6,2.7351292630279667,HIGH,TopN_Re-rank,Roma,958
VG_data_DJI_20240917112605_0435_D.JPG,pkl_QingZhou_2024,-89.5,88.5,112.6,3.364210813397703,HIGH,TopN_Re-rank,Roma,982
VG_data_DJI_20240917112607_0436_D.JPG,pkl_QingZhou_2024,-89.5,88.5,112.7,4.8851257251255085,HIGH,TopN_Re-rank,Roma,820
VG_data_DJI_20240917112608_0437_D.JPG,pkl_QingZhou_2024,-89.5,91.2,112.8,4.054131917366743,HIGH,TopN_Re-rank,Roma,894
VG_data_DJI_20240917112610_0438_D.JPG,pkl_QingZhou_2024,-89.5,93.8,112.7,7.376623915591654,HIGH,TopN_Re-rank,Roma,509
VG_data_DJI_20240917112615_0439_D.JPG,pkl_QingZhou_2024,-89.5,93.8,112.7,4.4509797274437926,HIGH,TopN_Re-rank,Roma,1274
VG_data_DJI_20240917112619_0440_D.JPG,pkl_QingZhou_2024,-89.5,-0.2,111.8,2.3152458038009525,HIGH,TopN_Re-rank,Roma,436
VG_data_DJI_20240917112621_0441_D.JPG,pkl_QingZhou_2024,-77.9,-0.2,111.9,10.252264946743681,HIGH,TopN_Re-rank,Roma,446
VG_data_DJI_20240917112636_0445_D.JPG,pkl_QingZhou_2024,-46.0,-67.5,111.6,9.990382748289177,HIGH,TopN_Re-rank,Roma,228
VG_data_DJI_20240917112709_0455_D.JPG,pkl_QingZhou_2024,-33.5,-96.0,111.6,41.0973644924314,HIGH,TopN_Re-rank,Roma,55
VG_data_DJI_20240917112712_0456_D.JPG,pkl_QingZhou_2024,-31.0,-96.0,111.6,8.576236461216187,HIGH,TopN_Re-rank,Roma,155
VG_data_DJI_20240917112713_0457_D.JPG,pkl_QingZhou_2024,-30.2,-96.0,111.5,39.04332442089616,HIGH,TopN_Re-rank,Roma,144
VG_data_DJI_20240917112715_0458_D.JPG,pkl_QingZhou_2024,-30.2,-109.4,111.6,452.17398891492337,HIGH,TopN_Re-rank,Roma,89
