image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_0444.JPG,pkl_Qingzhou_3_2,-44.9,87.1,189.3,16.190274713993897,LOW,TopN_Re-rank,Roma,189
VG_data_DJI_0445.JPG,pkl_Qingzhou_3_2,-44.9,86.6,186.7,9.087153411258083,LOW,TopN_Re-rank,Roma,214
VG_data_DJI_0446.JPG,pkl_Qingzhou_3_2,-44.9,87.2,184.5,6.637021055313003,LOW,TopN_Re-rank,Roma,156
VG_data_DJI_0447.JPG,pkl_Qingzhou_3_2,-44.9,87.2,183.6,18.041255866622684,LOW,TopN_Re-rank,Roma,125
VG_data_DJI_0448.JPG,pkl_Qingzhou_3_2,-44.9,87.2,181.8,9.765419042824444,LOW,TopN_Re-rank,Roma,168
VG_data_DJI_0449.JPG,pkl_Qingzhou_3_2,-44.9,87.2,180.1,9.34748020262477,LOW,TopN_Re-rank,Roma,143
VG_data_DJI_0450.JPG,pkl_Qingzhou_3_2,-44.9,87.2,175.0,12.37679312965086,LOW,TopN_Re-rank,Roma,140
VG_data_DJI_0451.JPG,pkl_Qingzhou_3_2,-44.9,87.3,174.4,12.808532379957184,LOW,TopN_Re-rank,Roma,164
VG_data_DJI_0452.JPG,pkl_Qingzhou_3_2,-44.9,87.3,174.4,8.176122366726002,LOW,TopN_Re-rank,Roma,126
VG_data_DJI_0453.JPG,pkl_Qingzhou_3_2,-44.9,87.3,174.4,17.002095450350204,LOW,TopN_Re-rank,Roma,193
VG_data_DJI_0454.JPG,pkl_Qingzhou_3_2,-44.9,87.3,174.5,6.993788251271021,LOW,TopN_Re-rank,Roma,181
VG_data_DJI_0455.JPG,pkl_Qingzhou_3_2,-44.9,87.2,174.7,8.421045032057592,LOW,TopN_Re-rank,Roma,116
VG_data_DJI_0456.JPG,pkl_Qingzhou_3_2,-44.9,87.1,174.6,29.060259380354335,LOW,TopN_Re-rank,Roma,119
VG_data_DJI_0457.JPG,pkl_Qingzhou_3_2,-44.9,85.6,174.6,20.425637275132846,LOW,TopN_Re-rank,Roma,122
VG_data_DJI_0458.JPG,pkl_Qingzhou_3_2,-44.9,85.6,174.6,13.638298361032676,LOW,TopN_Re-rank,Roma,169
VG_data_DJI_0459.JPG,pkl_Qingzhou_3_2,-44.9,85.6,174.5,15.129240517027851,LOW,TopN_Re-rank,Roma,135
VG_data_DJI_0460.JPG,pkl_Qingzhou_3_2,-44.9,85.6,174.5,28.326914070786952,LOW,TopN_Re-rank,Roma,142
VG_data_DJI_0461.JPG,pkl_Qingzhou_3_2,-44.9,85.6,174.5,24.45411130070534,LOW,TopN_Re-rank,Roma,103
VG_data_DJI_0462.JPG,pkl_Qingzhou_3_2,-44.9,85.6,174.6,4.109216466287789,LOW,TopN_Re-rank,Roma,119
VG_data_DJI_0463.JPG,pkl_Qingzhou_3_2,-44.9,85.5,174.5,31.211272081188064,LOW,TopN_Re-rank,Roma,124
VG_data_DJI_0464.JPG,pkl_Qingzhou_3_2,-44.9,85.5,174.5,26.94076468902199,LOW,TopN_Re-rank,Roma,149
VG_data_DJI_0465.JPG,pkl_Qingzhou_3_2,-44.9,86.9,174.4,23.113126783635032,LOW,TopN_Re-rank,Roma,128
VG_data_DJI_0466.JPG,pkl_Qingzhou_3_2,-44.9,86.9,174.5,2.5201660407182853,LOW,TopN_Re-rank,Roma,116
VG_data_DJI_0467.JPG,pkl_Qingzhou_3_2,-65.3,86.9,174.8,18.258291360523796,LOW,TopN_Re-rank,Roma,171
VG_data_DJI_0468.JPG,pkl_Qingzhou_3_2,-65.3,86.9,174.7,4.292206886098782,LOW,TopN_Re-rank,Roma,152
VG_data_DJI_0469.JPG,pkl_Qingzhou_3_2,-65.3,86.9,174.7,23.299895397272106,LOW,TopN_Re-rank,Roma,118
VG_data_DJI_0470.JPG,pkl_Qingzhou_3_2,-65.3,87.1,174.6,9.358967369754074,LOW,TopN_Re-rank,Roma,159
VG_data_DJI_0471.JPG,pkl_Qingzhou_3_2,-65.3,93.2,174.6,52.67263701175359,LOW,TopN_Re-rank,Roma,135
VG_data_DJI_0472.JPG,pkl_Qingzhou_3_2,-65.3,93.0,174.6,9.418063851702426,LOW,TopN_Re-rank,Roma,231
VG_data_DJI_0473.JPG,pkl_Qingzhou_3_2,-65.3,91.9,174.6,13.390177919102943,LOW,TopN_Re-rank,Roma,186
VG_data_DJI_0474.JPG,pkl_Qingzhou_3_2,-65.3,91.5,174.6,23.268912894766224,LOW,TopN_Re-rank,Roma,158
VG_data_DJI_0475.JPG,pkl_Qingzhou_3_2,-65.3,91.3,174.7,24.676676737875617,LOW,TopN_Re-rank,Roma,137
VG_data_DJI_0505.JPG,pkl_Qingzhou_3_2,-90.0,178.8,175.9,6.759459326720761,LOW,TopN_Re-rank,Roma,425
VG_data_DJI_0506.JPG,pkl_Qingzhou_3_2,-90.0,178.8,176.1,11.630059624774434,LOW,TopN_Re-rank,Roma,248
