image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count,retrieval_time,match_time,pnp_time,total_time
DJI_20240917112815_0477_D.JPG,QZ_Town,-90.0,-82.2,111.4,3.0912384753949955,HIGH,Top1,RoMa,451,0.01429231239087654,[0.21640753746032715],[0.009999513626098633],1.9009015560150146
DJI_20240917112817_0478_D.JPG,QZ_Town,-90.0,-82.1,111.4,4.190738116612109,HIGH,Top1,RoMa,447,0.014306212916518703,[0.21254372596740723],[0.010998725891113281],1.9036331176757812
DJI_20240917112818_0479_D.JPG,QZ_Town,-90.0,-82.2,111.4,0.6410358341779461,HIGH,Top1,RoMa,333,0.014275666439171993,[0.2110300064086914],[0.009999752044677734],1.899364709854126
DJI_20240917112820_0480_D.JPG,QZ_Town,-90.0,-82.0,111.4,3.6047984701312923,HIGH,Top1,RoMa,360,0.014478769302368164,[0.21445345878601074],[0.00999760627746582],1.9403648376464844
DJI_20240917112823_0481_D.JPG,QZ_Town,-90.0,-83.8,111.4,3.131333146446225,HIGH,Top1,RoMa,316,0.014374342619204054,[0.22603893280029297],[0.012517690658569336],1.9848015308380127
DJI_20240917112824_0482_D.JPG,QZ_Town,-90.0,-83.6,111.4,6.23736058665614,HIGH,Top1,RoMa,30,0.01454768928827024,[0.21753811836242676],[0.009999752044677734],1.97432279586792
DJI_20240917112826_0483_D.JPG,QZ_Town,-90.0,-83.0,111.4,37.252509767188506,HIGH,Top1,RoMa,9,0.014647023677825928,[0.21404552459716797],[0.00899648666381836],1.9566125869750977
DJI_20240917112828_0484_D.JPG,QZ_Town,-90.0,-83.0,111.4,30.770955046306053,HIGH,Top1,RoMa,33,0.014748415946960448,[0.21350646018981934],[0.009999275207519531],1.9635262489318848
DJI_20240917112830_0485_D.JPG,QZ_Town,-90.0,-83.0,111.4,4.522208494976677,HIGH,Top1,RoMa,656,0.01416767120361328,[0.21654224395751953],[0.010999441146850586],1.9253735542297363
DJI_20240917112832_0486_D.JPG,QZ_Town,-90.0,-83.7,111.4,4.329818968799139,HIGH,Top1,RoMa,503,0.014582138435513365,[0.21904301643371582],[0.011003494262695312],1.9872033596038818
DJI_20240917112839_0487_D.JPG,QZ_Town,-66.3,-172.4,108.3,2.3881259489262474,HIGH,Top1,RoMa,358,0.014821746376123322,[0.21816730499267578],[0.010004520416259766],1.817011833190918
DJI_20240917112842_0488_D.JPG,QZ_Town,-60.5,-172.4,108.3,3.577701288196447,HIGH,Top1,RoMa,360,0.014384957102986125,[0.21120119094848633],[0.00899958610534668],1.5943474769592285
DJI_20240917113008_0507_D.JPG,QZ_Town,-41.8,161.8,107.8,13.800448812701088,HIGH,Top1,RoMa,88,0.014825317594740126,[0.20517992973327637],[0.010000228881835938],1.150242805480957
DJI_20240917113014_0509_D.JPG,QZ_Town,-30.1,146.4,107.7,4.154325450698193,HIGH,Top1,RoMa,82,0.016554151262555803,[0.20430922508239746],[0.009511470794677734],0.9448890686035156
DJI_20240917113016_0510_D.JPG,QZ_Town,-30.1,146.4,107.7,536.2949578191033,HIGH,Top1,RoMa,27,0.016047877924782888,[0.21002769470214844],[0.009001970291137695],0.937307596206665
DJI_20240917113019_0511_D.JPG,QZ_Town,-30.1,146.4,107.6,23.382146049189004,HIGH,Top1,RoMa,21,0.016059364591326033,[0.20555830001831055],[0.009999990463256836],0.9313743114471436
DJI_20240917113020_0512_D.JPG,QZ_Town,-30.1,146.4,108.3,422.70087924771855,HIGH,Top1,RoMa,114,0.016155813421521868,[0.3627126216888428],[0.009999990463256836],1.087568759918213
DJI_20240917113022_0513_D.JPG,QZ_Town,-30.1,146.4,108.3,10.275687334642873,HIGH,Top1,RoMa,68,0.01623459373201643,[0.2030348777770996],[0.010002851486206055],0.9361984729766846
DJI_20240917113025_0514_D.JPG,QZ_Town,-30.1,146.4,108.3,71.7955770459826,HIGH,Top1,RoMa,109,0.016872508185250417,[0.22406959533691406],[0.014008045196533203],0.9725351333618164
DJI_20240917113027_0515_D.JPG,QZ_Town,-30.1,146.4,108.3,239.58648908278911,HIGH,Top1,RoMa,57,0.017065610204424177,[0.2118086814880371],[0.013004064559936523],1.005195140838623
DJI_20240917113029_0516_D.JPG,QZ_Town,-30.1,146.4,108.3,58.036961354035846,HIGH,Top1,RoMa,176,0.016346514225006104,[0.21603870391845703],[0.011502504348754883],0.979323148727417
DJI_20240917113034_0518_D.JPG,QZ_Town,-45.5,145.3,113.7,291.56058602427294,HIGH,Top1,RoMa,16,0.01557978524102105,[0.236372709274292],[0.01500082015991211],1.2516429424285889
DJI_20240917113038_0519_D.JPG,QZ_Town,-90.0,145.3,114.2,170.56353727575507,HIGH,Top1,RoMa,8,0.014734271245125012,[0.22486352920532227],[0.010000228881835938],1.684201955795288
DJI_20240917113040_0520_D.JPG,QZ_Town,-90.0,145.3,114.1,199.57302322054318,HIGH,Top1,RoMa,7,0.014736703679531435,[0.2284553050994873],[0.01300048828125],1.6972081661224365
DJI_20240917113041_0521_D.JPG,QZ_Town,-90.0,139.1,114.1,75.98915993856035,HIGH,Top1,RoMa,21,0.01460948884487152,[0.22454214096069336],[0.013000249862670898],1.7045619487762451
DJI_20240917113043_0522_D.JPG,QZ_Town,-90.0,125.5,114.1,63.90479508116132,HIGH,Top1,RoMa,104,0.014605452742757676,[0.22504901885986328],[0.012512922286987305],1.6835641860961914
DJI_20240917113045_0523_D.JPG,QZ_Town,-77.1,125.5,114.2,160.14857071938818,HIGH,Top1,RoMa,6,0.014937475936053551,[0.22503018379211426],[0.009999513626098633],1.6270291805267334
DJI_20240917113047_0524_D.JPG,QZ_Town,-73.2,125.5,114.1,54.78286609667673,HIGH,Top1,RoMa,12,0.015502012951273314,[0.22256255149841309],[0.011997699737548828],1.6449718475341797
DJI_20240917113049_0525_D.JPG,QZ_Town,-73.2,115.4,114.1,24.359048770772514,HIGH,Top1,RoMa,6,0.014673378016497637,[0.2249894142150879],[0.009000539779663086],1.6167278289794922
DJI_20240917113051_0526_D.JPG,QZ_Town,-65.2,107.9,114.1,116.56481043185124,HIGH,Top1,RoMa,9,0.014845855095807244,[0.22503018379211426],[0.011002302169799805],1.5467710494995117
DJI_20240917113054_0527_D.JPG,QZ_Town,-58.1,107.9,114.2,154.05219080977773,HIGH,Top1,RoMa,79,0.015667415056072297,[0.2250363826751709],[0.013001203536987305],1.5078704357147217
DJI_20240917113057_0528_D.JPG,QZ_Town,-58.1,42.0,114.0,446.5909152973542,HIGH,Top1,RoMa,43,0.01532054769581762,[0.22551774978637695],[0.013998746871948242],1.4339430332183838
DJI_20240917113059_0529_D.JPG,QZ_Town,-47.8,7.1,114.1,13.402791399985697,HIGH,Top1,RoMa,121,0.015761613845825195,[0.22567510604858398],[0.01350855827331543],1.4661359786987305
DJI_20240917113101_0530_D.JPG,QZ_Town,-38.6,7.5,114.1,327.30329382537235,HIGH,Top1,RoMa,18,0.015842904435827376,[0.21954035758972168],[0.012998104095458984],1.2902214527130127
DJI_20240917113105_0531_D.JPG,QZ_Town,-37.6,-5.0,114.1,9.560609171882744,HIGH,Top1,RoMa,80,0.015780970107677372,[0.21963834762573242],[0.017008543014526367],1.2247889041900635
DJI_20240917113119_0536_D.JPG,QZ_Town,-38.0,-62.2,113.9,12.59444139665413,HIGH,Top1,RoMa,75,0.016111638094927813,[0.2247450351715088],[0.014008045196533203],1.1516938209533691
DJI_20240917113121_0537_D.JPG,QZ_Town,-45.3,-62.3,105.7,47.129598945947514,HIGH,Top1,RoMa,51,0.01559444193570119,[0.2205491065979004],[0.014002323150634766],1.3679029941558838
DJI_20240917113124_0538_D.JPG,QZ_Town,-54.0,-62.3,95.8,21.487771252900426,HIGH,Top1,RoMa,134,0.014800036395037616,[0.22554445266723633],[0.012999773025512695],1.753516674041748
DJI_20240917113127_0539_D.JPG,QZ_Town,-59.1,-62.4,85.9,8.403622885708232,HIGH,Top1,RoMa,209,0.01431727632183895,[0.23195457458496094],[0.01300048828125],2.077674627304077
DJI_20240917113130_0540_D.JPG,QZ_Town,-59.1,-62.4,74.2,6.622733273637095,HIGH,Top1,RoMa,541,0.01426604840395262,[0.23928093910217285],[0.014005184173583984],2.5303244590759277
DJI_0442.JPG,QZ_Town,-44.9,87.6,193.1,11.564080651595388,HIGH,Top1,RoMa,326,0.0200194751515108,[0.22380566596984863],[0.014133214950561523],1.035905122756958
DJI_0443.JPG,QZ_Town,-44.9,87.6,191.7,7.564525564158552,HIGH,Top1,RoMa,375,0.020071001613841337,[0.2319808006286621],[0.01376795768737793],1.0448856353759766
DJI_0444.JPG,QZ_Town,-44.9,87.1,189.3,4.876889001810371,HIGH,Top1,RoMa,468,0.01905532444224638,[0.22737693786621094],[0.014025688171386719],1.0283336639404297
DJI_0445.JPG,QZ_Town,-44.9,86.6,186.7,5.427605298004314,HIGH,Top1,RoMa,274,0.019502471475040212,[0.22554707527160645],[0.012999534606933594],1.0187766551971436
DJI_0446.JPG,QZ_Town,-44.9,87.2,184.5,6.908624404032657,HIGH,Top1,RoMa,377,0.02109341060414034,[0.22705602645874023],[0.013001441955566406],1.057720422744751
DJI_0447.JPG,QZ_Town,-44.9,87.2,183.6,25.022120220038016,HIGH,Top1,RoMa,83,0.01979968127082376,[0.23562383651733398],[0.014005661010742188],1.0212697982788086
DJI_0448.JPG,QZ_Town,-44.9,87.2,181.8,2.587525495193701,HIGH,Top1,RoMa,399,0.020504418541403377,[0.2264852523803711],[0.013000249862670898],1.0546410083770752
DJI_0449.JPG,QZ_Town,-44.9,87.2,180.1,5.7287556628024765,HIGH,Top1,RoMa,415,0.019384973189410043,[0.2705545425415039],[0.017000198364257812],1.0886571407318115
DJI_0450.JPG,QZ_Town,-44.9,87.2,175.0,4.447657130240301,HIGH,Top1,RoMa,303,0.020452218897202435,[0.2331833839416504],[0.014000415802001953],1.04976224899292
DJI_0451.JPG,QZ_Town,-44.9,87.3,174.4,4.262180866310105,HIGH,Top1,RoMa,501,0.02137013042674345,[0.26703524589538574],[0.013002395629882812],1.1014220714569092
DJI_0452.JPG,QZ_Town,-44.9,87.3,174.4,2.1759703182844548,HIGH,Top1,RoMa,501,0.021093368530273438,[0.22139883041381836],[0.014000654220581055],1.0640628337860107
DJI_0453.JPG,QZ_Town,-44.9,87.3,174.4,5.161721225379206,HIGH,Top1,RoMa,514,0.019915047813864314,[0.26003432273864746],[0.014000892639160156],1.0874130725860596
DJI_0454.JPG,QZ_Town,-44.9,87.3,174.5,5.99199628154085,HIGH,Top1,RoMa,352,0.020479524836820716,[0.2392408847808838],[0.012995719909667969],1.082735300064087
DJI_0455.JPG,QZ_Town,-44.9,87.2,174.7,3.562194608512697,HIGH,Top1,RoMa,730,0.020250811296350816,[0.24654674530029297],[0.013000965118408203],1.0580518245697021
DJI_0456.JPG,QZ_Town,-44.9,87.1,174.6,3.3105178612430954,HIGH,Top1,RoMa,390,0.0204162176917581,[0.22515249252319336],[0.01399993896484375],1.046804428100586
DJI_0457.JPG,QZ_Town,-44.9,85.6,174.6,6.977373278219227,HIGH,Top1,RoMa,329,0.02020988744847915,[0.24259543418884277],[0.01400446891784668],1.0699398517608643
DJI_0458.JPG,QZ_Town,-44.9,85.6,174.6,5.799741033374484,HIGH,Top1,RoMa,599,0.021004845114315256,[0.22913861274719238],[0.013999223709106445],1.0904216766357422
DJI_0459.JPG,QZ_Town,-44.9,85.6,174.5,6.421341745254986,HIGH,Top1,RoMa,452,0.020093314787920785,[0.2280287742614746],[0.016999483108520508],1.0980253219604492
DJI_0460.JPG,QZ_Town,-44.9,85.6,174.5,3.4007355013020595,HIGH,Top1,RoMa,406,0.020180828431073355,[0.23131251335144043],[0.014999866485595703],1.052475929260254
DJI_0461.JPG,QZ_Town,-44.9,85.6,174.5,6.49323015989669,HIGH,Top1,RoMa,377,0.019385520149679744,[0.3810768127441406],[0.016002655029296875],1.206099271774292
DJI_0462.JPG,QZ_Town,-44.9,85.6,174.6,5.626542802865235,HIGH,Top1,RoMa,502,0.020217572941499597,[0.23810744285583496],[0.015002727508544922],1.0623948574066162
DJI_0463.JPG,QZ_Town,-44.9,85.5,174.5,5.342088443624174,HIGH,Top1,RoMa,457,0.02123121654286104,[0.22554731369018555],[0.014999866485595703],1.0609278678894043
DJI_0464.JPG,QZ_Town,-44.9,85.5,174.5,6.074218192518589,HIGH,Top1,RoMa,593,0.021148331025067496,[0.23504114151000977],[0.014001131057739258],1.084500789642334
DJI_0465.JPG,QZ_Town,-44.9,86.9,174.4,7.343075155703866,HIGH,Top1,RoMa,420,0.020562171936035156,[0.23145365715026855],[0.013002157211303711],1.0507829189300537
DJI_0466.JPG,QZ_Town,-44.9,86.9,174.5,13.35203092143704,HIGH,Top1,RoMa,472,0.020651059992173138,[0.23978781700134277],[0.015001058578491211],1.073563575744629
DJI_0467.JPG,QZ_Town,-65.3,86.9,174.8,3.063828531719807,HIGH,Top1,RoMa,503,0.019035855929056805,[0.23603177070617676],[0.015009403228759766],1.151155710220337
DJI_0468.JPG,QZ_Town,-65.3,86.9,174.7,4.389775643543048,HIGH,Top1,RoMa,523,0.019072771072387695,[0.22055292129516602],[0.01500701904296875],1.186138391494751
DJI_0469.JPG,QZ_Town,-65.3,86.9,174.7,1.446932146764215,HIGH,Top1,RoMa,468,0.018191297849019367,[0.22055649757385254],[0.015001535415649414],1.1367073059082031
DJI_0470.JPG,QZ_Town,-65.3,87.1,174.6,40.975194163348476,HIGH,Top1,RoMa,11,0.01876235008239746,[0.23045659065246582],[0.015213966369628906],1.177901268005371
DJI_0471.JPG,QZ_Town,-65.3,93.2,174.6,158.5136262559979,HIGH,Top1,RoMa,70,0.0181862735748291,[0.2236623764038086],[0.015532970428466797],1.1503822803497314
DJI_0472.JPG,QZ_Town,-65.3,93.0,174.6,86.13379613439112,HIGH,Top1,RoMa,12,0.018530569076538085,[0.23369455337524414],[0.014483928680419922],1.1795425415039062
DJI_0473.JPG,QZ_Town,-65.3,91.9,174.6,47.53519484862064,HIGH,Top1,RoMa,9,0.01887113571166992,[0.2190093994140625],[0.013006448745727539],1.1600151062011719
DJI_0474.JPG,QZ_Town,-65.3,91.5,174.6,781.7105605208089,HIGH,Top1,RoMa,28,0.018177022104677948,[0.23585915565490723],[0.015206098556518555],1.1333718299865723
DJI_0475.JPG,QZ_Town,-65.3,91.3,174.7,90.05140582360524,HIGH,Top1,RoMa,33,0.01831916104192319,[0.2167813777923584],[0.009432792663574219],1.1181855201721191
DJI_0505.JPG,QZ_Town,-90.0,178.8,175.9,478.221946056419,HIGH,Top1,RoMa,43,0.01712979475657145,[0.21454095840454102],[0.010000944137573242],1.1383552551269531
DJI_0506.JPG,QZ_Town,-90.0,178.8,176.1,1.6995165956015925,HIGH,Top1,RoMa,1169,0.016907588640848795,[0.2759668827056885],[0.01800680160522461],1.2049198150634766
DJI_0507.JPG,QZ_Town,-90.0,-179.5,176.3,2.9991624659784666,HIGH,Top1,RoMa,1081,0.018028780817985535,[0.2468864917755127],[0.015021085739135742],1.342895269393921
DJI_0508.JPG,QZ_Town,-89.9,-178.8,176.3,489.02655371337477,HIGH,Top1,RoMa,15,0.017785008748372397,[0.22668004035949707],[0.015001535415649414],1.273193597793579
DJI_0509.JPG,QZ_Town,-89.9,-178.6,176.3,1.5698650089961057,HIGH,Top1,RoMa,1111,0.017568031946818035,[0.24152016639709473],[0.016000986099243164],1.2938146591186523
DJI_0510.JPG,QZ_Town,-90.0,-177.1,176.4,2.306920033986997,HIGH,Top1,RoMa,1321,0.017135229375627305,[0.22990846633911133],[0.017204761505126953],1.3408002853393555
DJI_0511.JPG,QZ_Town,-90.0,-176.3,176.5,1.9154052772678636,HIGH,Top1,RoMa,1097,0.017241421867819393,[0.2178788185119629],[0.01500082015991211],1.3082847595214844
DJI_0512.JPG,QZ_Town,-89.9,-176.2,176.3,1.9376856862142033,HIGH,Top1,RoMa,1348,0.016994329059825224,[0.22103571891784668],[0.015513420104980469],1.2834017276763916
DJI_0513.JPG,QZ_Town,-89.9,-176.0,176.1,1.2870403944046123,HIGH,Top1,RoMa,1301,0.017466327723334816,[0.21566152572631836],[0.015115022659301758],1.2891240119934082
DJI_0514.JPG,QZ_Town,-89.9,-175.8,176.0,0.9330397349736372,HIGH,Top1,RoMa,1132,0.017692152191610896,[0.22456955909729004],[0.014511346817016602],1.2893800735473633
DJI_0515.JPG,QZ_Town,-90.0,-175.4,176.1,2.779039202272018,HIGH,Top1,RoMa,1162,0.01754586135639864,[0.23561692237854004],[0.014997482299804688],1.3457419872283936
DJI_0516.JPG,QZ_Town,-89.9,-175.4,176.1,0.5850248340244185,HIGH,Top1,RoMa,966,0.017389052054461313,[0.24250030517578125],[0.01500082015991211],1.3042287826538086
DJI_0517.JPG,QZ_Town,-90.0,-175.4,176.1,1.9739013483150358,HIGH,Top1,RoMa,1032,0.017347307766185087,[0.2306075096130371],[0.015510797500610352],1.2967464923858643
DJI_0518.JPG,QZ_Town,-89.9,-175.4,176.0,2.6983914272155594,HIGH,Top1,RoMa,920,0.016956729047438678,[0.22155523300170898],[0.01399993896484375],1.3075098991394043
DJI_0519.JPG,QZ_Town,-89.9,-175.5,176.1,1.531620190442583,HIGH,Top1,RoMa,1082,0.017816894194659066,[0.23703265190124512],[0.018007755279541016],1.3424334526062012
DJI_0520.JPG,QZ_Town,-89.9,-176.2,176.2,1.691389529498649,HIGH,Top1,RoMa,1143,0.017667798434986788,[0.22442293167114258],[0.015008211135864258],1.3239006996154785
DJI_0521.JPG,QZ_Town,-90.0,-177.1,176.3,1.0824613109467291,HIGH,Top1,RoMa,1137,0.01798334386613634,[0.2703208923339844],[0.01399993896484375],1.4459609985351562
DJI_0522.JPG,QZ_Town,-90.0,-178.6,176.3,2.1834458079037504,HIGH,Top1,RoMa,815,0.019314018885294597,[0.2698936462402344],[0.022917747497558594],1.3987908363342285
DJI_0523.JPG,QZ_Town,-90.0,-178.6,175.8,3.814010702670768,HIGH,Top1,RoMa,995,0.018174250920613606,[0.24966788291931152],[0.019518375396728516],1.29044771194458
DJI_0524.JPG,QZ_Town,-89.9,-178.8,175.9,1.537646075431593,HIGH,Top1,RoMa,949,0.017703803380330403,[0.22734665870666504],[0.01654672622680664],1.2605054378509521
DJI_0525.JPG,QZ_Town,-89.9,-178.8,176.2,1.7006110563499466,HIGH,Top1,RoMa,908,0.017812196413675943,[0.22954607009887695],[0.019009113311767578],1.2773492336273193
DJI_0526.JPG,QZ_Town,-89.9,-179.2,176.4,2.2931497070957807,HIGH,Top1,RoMa,886,0.017349958419799805,[0.22603368759155273],[0.013999700546264648],1.2512998580932617
DJI_0527.JPG,QZ_Town,-90.0,173.9,176.4,3.4920672622601043,HIGH,Top1,RoMa,968,0.016900981173795813,[0.21712017059326172],[0.014000177383422852],1.2848000526428223
DJI_0528.JPG,QZ_Town,-90.0,173.9,176.5,2.6890711507204554,HIGH,Top1,RoMa,908,0.01691772657282212,[0.24002909660339355],[0.01400446891784668],1.2964439392089844
DJI_0529.JPG,QZ_Town,-89.9,173.9,176.5,2.4259275557052993,HIGH,Top1,RoMa,599,0.017054087975445914,[0.22054672241210938],[0.014998674392700195],1.2780876159667969
DJI_0532.JPG,QZ_Town,-90.0,-13.5,119.8,0.45628284094868893,HIGH,Top1,RoMa,1360,0.026063654157850478,[0.9989128112792969],[0.012883663177490234],2.408175230026245
DJI_0533.JPG,QZ_Town,-89.9,-136.2,119.9,0.862833543553342,HIGH,Top1,RoMa,1519,0.017806938716343472,[0.20087242126464844],[0.009627819061279297],1.0590851306915283
DJI_0534.JPG,QZ_Town,-89.9,-138.4,119.5,0.685607690120432,HIGH,Top1,RoMa,1819,0.015046215057373047,[0.20192289352416992],[0.0060045719146728516],0.9309394359588623
DJI_0535.JPG,QZ_Town,-89.9,-138.7,119.2,3.7002833574163105,HIGH,Top1,RoMa,1934,0.015013245173863002,[0.20194721221923828],[0.006575822830200195],0.9368493556976318
DJI_0536.JPG,QZ_Town,-89.9,-139.4,119.4,1.5473722539025845,HIGH,Top1,RoMa,1904,0.015208162580217633,[0.20041728019714355],[0.006018638610839844],0.9381983280181885
DJI_0537.JPG,QZ_Town,-90.0,-140.1,119.5,5.0723574257161665,HIGH,Top1,RoMa,1809,0.015040779113769531,[0.2022414207458496],[0.007202863693237305],0.9409375190734863
DJI_0538.JPG,QZ_Town,-89.9,-140.6,119.3,0.16801806672096692,HIGH,Top1,RoMa,1899,0.015144068854195732,[0.20354366302490234],[0.0060198307037353516],0.9490771293640137
DJI_0539.JPG,QZ_Town,-89.9,-140.8,119.4,2.067335813922135,HIGH,Top1,RoMa,1737,0.015575865904490152,[0.20665311813354492],[0.007740020751953125],0.9814677238464355
DJI_0540.JPG,QZ_Town,-89.9,-140.8,119.4,0.7705523425981816,HIGH,Top1,RoMa,1744,0.0157265928056505,[0.2132096290588379],[0.010457277297973633],0.9932715892791748
DJI_0541.JPG,QZ_Town,-89.9,95.5,119.4,0.2912645822206873,HIGH,Top1,RoMa,1565,0.015463107969702744,[0.21626758575439453],[0.011235952377319336],1.0773417949676514
DJI_0542.JPG,QZ_Town,-89.9,91.7,119.3,0.47705656805681096,HIGH,Top1,RoMa,1585,0.016292683283487954,[0.21597504615783691],[0.009361505508422852],1.1785547733306885
DJI_0543.JPG,QZ_Town,-89.9,90.1,119.2,0.8898196495761129,HIGH,Top1,RoMa,1776,0.015478817192283837,[0.212510347366333],[0.009273052215576172],1.0187764167785645
DJI_0544.JPG,QZ_Town,-90.0,90.0,119.3,1.8542401287826569,HIGH,Top1,RoMa,1797,0.015588934357101852,[0.21149468421936035],[0.010092735290527344],1.0207974910736084
DJI_0545.JPG,QZ_Town,-89.9,89.9,119.3,0.4622450517254931,HIGH,Top1,RoMa,1839,0.01601982761073757,[0.21375799179077148],[0.010927915573120117],1.0292954444885254
DJI_0546.JPG,QZ_Town,-89.9,89.8,119.3,1.950794344925361,HIGH,Top1,RoMa,1549,0.01590223570127745,[0.21766948699951172],[0.011382579803466797],1.0420541763305664
DJI_0547.JPG,QZ_Town,-89.9,89.9,119.4,0.5250942181981539,HIGH,Top1,RoMa,1768,0.01595300597113532,[0.2111954689025879],[0.010016202926635742],1.033721685409546
DJI_0548.JPG,QZ_Town,-89.9,89.9,119.4,0.7098694789924873,HIGH,Top1,RoMa,2112,0.015919266520319757,[0.21527504920959473],[0.007859230041503906],1.0349094867706299
DJI_0549.JPG,QZ_Town,-89.9,89.8,119.3,0.7745834903856023,HIGH,Top1,RoMa,1905,0.015863934078732052,[0.21131253242492676],[0.009018182754516602],1.0231683254241943
DJI_0550.JPG,QZ_Town,-90.0,89.8,119.4,1.4837288427091146,HIGH,Top1,RoMa,1810,0.015692478901631123,[0.21231961250305176],[0.008997201919555664],1.0275800228118896
DJI_0551.JPG,QZ_Town,-90.0,89.9,119.4,0.11138355034574156,HIGH,Top1,RoMa,1767,0.015626585161363758,[0.2158949375152588],[0.008008480072021484],1.022700309753418
DJI_0552.JPG,QZ_Town,-90.0,90.0,119.3,1.0498087994655554,HIGH,Top1,RoMa,1861,0.015980469213949668,[0.21270275115966797],[0.008610248565673828],1.03257155418396
DJI_0553.JPG,QZ_Town,-89.9,90.0,119.2,1.5000150082683192,HIGH,Top1,RoMa,1668,0.015699135290609824,[0.21180129051208496],[0.009744405746459961],1.0291123390197754
DJI_0554.JPG,QZ_Town,-89.9,90.0,119.3,2.3563496168825915,HIGH,Top1,RoMa,1560,0.01544079909453521,[0.21077299118041992],[0.010996103286743164],1.0233349800109863
DJI_0555.JPG,QZ_Town,-89.9,92.7,119.4,0.6269356725551537,HIGH,Top1,RoMa,1601,0.015372737248738607,[0.21407222747802734],[0.011822223663330078],1.1382741928100586
DJI_0556.JPG,QZ_Town,-89.9,92.3,119.3,1.529548755859738,HIGH,Top1,RoMa,1562,0.01571377118428548,[0.214249849319458],[0.012316703796386719],1.15614652633667
DJI_0557.JPG,QZ_Town,-89.9,91.1,119.3,0.5705815375493805,HIGH,Top1,RoMa,1729,0.015425909890068902,[0.22069478034973145],[0.009402275085449219],1.1483895778656006
DJI_0558.JPG,QZ_Town,-89.9,89.9,119.5,0.9258347099491843,HIGH,Top1,RoMa,1770,0.01616517917529957,[0.21091747283935547],[0.008279800415039062],1.0348594188690186
DJI_0559.JPG,QZ_Town,-90.0,90.6,119.4,0.6696091205447904,HIGH,Top1,RoMa,1132,0.015586027284947837,[0.2374436855316162],[0.013302803039550781],1.112131118774414
DJI_0560.JPG,QZ_Town,-90.0,90.0,119.4,3.0714301360608967,HIGH,Top1,RoMa,1843,0.015716404528231233,[0.21203041076660156],[0.006567478179931641],1.018019437789917
DJI_0561.JPG,QZ_Town,-89.9,89.8,119.6,2.9038045647978565,HIGH,Top1,RoMa,1754,0.015426326442409205,[0.20511674880981445],[0.0072896480560302734],0.9767487049102783
DJI_0562.JPG,QZ_Town,-89.9,90.0,119.4,3.0882462886193185,HIGH,Top1,RoMa,1593,0.015237730902594488,[0.2023298740386963],[0.006030559539794922],0.9662721157073975
DJI_0563.JPG,QZ_Town,-90.0,90.3,119.5,2.097977473869382,HIGH,Top1,RoMa,1684,0.015364975542635531,[0.1996479034423828],[0.00775146484375],0.9750568866729736
DJI_0564.JPG,QZ_Town,-89.9,90.2,119.5,1.3790419151520834,HIGH,Top1,RoMa,1033,0.015095382123380094,[0.1994009017944336],[0.011066675186157227],0.9672720432281494
DJI_0565.JPG,QZ_Town,-89.9,90.2,119.4,0.8302106178190277,HIGH,Top1,RoMa,1958,0.015511892937325142,[0.2023932933807373],[0.005289793014526367],0.9780857563018799
DJI_0566.JPG,QZ_Town,-89.9,90.0,119.4,1.00227333550536,HIGH,Top1,RoMa,1662,0.015185175715266046,[0.2043750286102295],[0.00601959228515625],0.9688568115234375
DJI_0567.JPG,QZ_Town,-89.9,89.8,119.4,0.7409880623119022,HIGH,Top1,RoMa,1802,0.015242460611704233,[0.2034909725189209],[0.006000041961669922],0.9677267074584961
DJI_0568.JPG,QZ_Town,-89.9,89.8,119.5,3.1141266693718173,HIGH,Top1,RoMa,1844,0.015382122349094701,[0.20105504989624023],[0.00641322135925293],0.9763298034667969
DJI_0569.JPG,QZ_Town,-89.9,90.1,119.3,2.822884662827827,HIGH,Top1,RoMa,1796,0.0156800618042817,[0.20068883895874023],[0.006114959716796875],0.9849522113800049
DJI_0570.JPG,QZ_Town,-90.0,90.0,119.3,2.942858768331346,HIGH,Top1,RoMa,1618,0.01535992364625673,[0.20035982131958008],[0.00826716423034668],0.9745528697967529
DJI_0571.JPG,QZ_Town,-89.9,88.3,119.4,4.162669079841344,HIGH,Top1,RoMa,1738,0.01493693987528483,[0.32210707664489746],[0.007884979248046875],1.2180068492889404
DJI_0572.JPG,QZ_Town,-89.9,89.3,119.3,3.793664548264966,HIGH,Top1,RoMa,1498,0.014953781918781559,[0.1997990608215332],[0.007693290710449219],1.016737461090088
DJI_0573.JPG,QZ_Town,-90.0,90.2,119.3,2.953154063290568,HIGH,Top1,RoMa,1603,0.014995736044806402,[0.20261025428771973],[0.008027076721191406],0.9624874591827393
DJI_0574.JPG,QZ_Town,-89.9,88.8,119.1,0.9186045877248534,HIGH,Top1,RoMa,1530,0.01503518952263726,[0.2030031681060791],[0.009199142456054688],1.0822761058807373
DJI_0575.JPG,QZ_Town,-89.9,89.0,119.4,2.063605298073397,HIGH,Top1,RoMa,1325,0.014648649427625868,[0.20336651802062988],[0.011364221572875977],1.0674185752868652
DJI_0576.JPG,QZ_Town,-89.9,90.0,119.3,1.8597204616037355,HIGH,Top1,RoMa,1492,0.015307761527396537,[0.2012641429901123],[0.009204864501953125],0.9701693058013916
DJI_0577.JPG,QZ_Town,-89.9,90.5,119.3,1.783071784804041,HIGH,Top1,RoMa,1589,0.015294662336023843,[0.20061755180358887],[0.0075550079345703125],1.0248758792877197
